1,1229,941,2144,1252,0.0,545.99
23,963,952,1957,1361,-177.57,548.24
23,1086,993,2046,1369,1056.82,558.3
23,1052,1003,1987,1365,-337.37,524.01
23,1023,1003,1985,1371,-98.52,539.71
23,948,983,1946,1369,-490.93,493.6
23,990,995,1947,1361,179.79,529.99
25,1611,1055,2290,1398,-30.58,482.85
23,1026,999,1965,1353,172.21,481.06
23,1047,1005,1984,1355,184.5,535.17
23,1026,995,1999,1355,-63.17,551.25
23,1035,995,2015,1355,92.49,517.94
23,1051,1000,2040,1359,193.91,543.65
23,1075,1009,2039,1357,118.36,553.38
23,1080,1013,2046,1360,72.56,535.59
23,1096,1014,2046,1353,39.85,562.78
23,1107,1010,2065,1351,91.5,540.06
23,1110,1009,2076,1350,48.65,572.94
23,1110,1012,2069,1349,-19.75,556.71
23,1108,1013,2080,1353,53.89,543.74
23,1109,1006,2109,1355,99.14,564.2
23,1103,1003,2103,1351,-77.08,574.91
23,1081,990,2135,1358,15.53,551.31
23,1052,978,2128,1356,-200.95,568.53
23,1095,980,2192,1364,450.9,549.52
23,1113,974,2222,1359,145.53,561.78
23,1107,971,2232,1361,10.29,486.66
23,1110,967,2256,1361,94.52,585.64
23,1083,965,2184,1346,-445.68,542.21
23,1064,956,2163,1340,-216.15,556.9
23,1054,949,2178,1346,15.42,545.26
23,1044,935,2260,1367,298.58,535.82
23,1049,930,2262,1364,-4.0,565.09
23,1054,936,2218,1355,-135.12,450.55
23,1063,934,2228,1355,65.92,545.67
26,2174,1074,2288,1260,3.87,243.01
23,1055,930,2200,1348,-171.86,511.88
26,2169,1064,2289,1264,-36.54,227.91
23,1087,932,2238,1353,326.9,597.12
26,2168,1063,2289,1265,-4.24,261.56
23,1058,925,2213,1351,-241.05,532.53
26,2170,1062,2287,1256,-38.24,242.1
23,1073,931,2210,1354,82.0,543.36
26,2171,1061,2286,1254,-11.71,243.0
23,1090,937,2208,1355,87.81,554.91
26,2171,1061,2286,1253,-3.99,246.62
23,1093,935,2227,1363,112.08,556.07
26,2170,1061,2287,1257,16.0,244.96
23,1099,931,2241,1363,68.56,596.1
26,2170,1061,2286,1257,-4.28,262.2
23,1119,933,2244,1358,77.11,536.27
23,1127,930,2257,1357,60.97,499.0
23,1140,929,2282,1360,167.22,581.74
23,1158,933,2295,1361,149.14,575.78
23,1156,934,2307,1369,76.95,560.68
23,1173,943,2318,1377,181.4,557.34
23,1181,942,2328,1379,76.86,560.79
23,1223,965,2303,1376,150.58,560.41
23,1218,954,2319,1375,-3.98,552.71
23,1202,938,2342,1378,-23.86,551.48
23,1200,936,2357,1387,78.49,539.7
23,1225,959,2337,1395,141.1,533.19
23,1271,980,2316,1390,141.27,471.67
23,1257,955,2339,1383,-102.99,620.86
25,926,920,1493,1219,-196.8,552.75
23,1258,954,2337,1385,0.0,522.44
23,1275,966,2323,1386,53.54,454.55
23,1277,974,2318,1394,46.56,484.89
25,947,935,1465,1215,32.21,440.45
23,1259,961,2338,1401,-17.51,595.99
25,939,935,1451,1212,-109.31,535.26
23,1253,960,2332,1403,-38.7,475.74
25,958,945,1431,1201,-7.03,433.17
23,1258,964,2331,1408,52.06,540.09
25,952,930,1469,1212,112.06,499.56
23,1268,969,2318,1406,0.0,571.45
25,948,929,1463,1210,-55.09,519.35
23,1266,971,2315,1409,0.0,503.41
23,1271,980,2303,1410,10.96,489.93
23,1263,971,2313,1410,-30.51,589.1
25,957,945,1408,1192,-60.95,531.91
23,1265,964,2327,1410,33.66,505.55
25,965,942,1411,1188,14.95,462.34
23,1269,961,2333,1410,27.37,526.49
25,963,943,1403,1185,-46.88,476.43
23,1268,964,2325,1410,-23.91,533.82
25,966,952,1387,1181,-31.86,483.41
23,1253,961,2333,1418,-8.22,549.84
25,965,953,1377,1178,-53.37,502.42
23,1244,964,2332,1425,0.0,580.07
23,1251,973,2325,1428,48.78,542.79
23,1239,968,2333,1432,-20.41,547.16
23,1237,963,2337,1430,-19.88,534.31
23,1257,976,2334,1433,131.13,530.93
23,1260,977,2337,1434,32.29,541.03
23,1260,978,2339,1434,11.74,524.82
23,1240,966,2348,1435,-90.99,555.99
23,1239,958,2360,1431,-3.88,523.97
23,1226,955,2362,1433,-48.4,541.08
23,1212,949,2372,1438,-20.42,548.51
23,1193,948,2381,1447,-8.02,536.96
23,1169,947,2386,1459,-30.89,515.93
23,1166,947,2378,1455,-59.18,530.33
23,1168,947,2379,1454,8.33,560.97
23,1195,963,2357,1445,47.83,536.24
23,1193,965,2350,1442,-38.41,518.36
23,1178,953,2361,1440,-75.6,570.09
23,1153,949,2365,1448,-67.27,533.15
23,1155,948,2368,1447,11.54,521.06
23,1186,975,2330,1442,59.34,531.64
23,1145,957,2336,1445,-182.72,495.31
23,1117,947,2341,1449,-112.51,524.85
23,1129,943,2343,1443,16.05,545.34
23,1152,949,2342,1441,110.68,576.21
23,1163,944,2355,1440,66.96,504.41
23,1166,942,2373,1448,111.07,554.41
23,1184,941,2372,1443,43.39,532.08
23,1195,945,2378,1448,100.78,519.36
23,1213,950,2383,1455,143.24,546.5
23,1251,976,2345,1449,74.25,491.59
23,1221,954,2399,1471,100.88,560.53
26,2623,1025,2777,1229,79.78,325.83
23,1238,961,2391,1475,81.02,534.69
23,1329,1008,2350,1465,333.98,503.8
23,1350,1022,2327,1460,27.09,508.05
25,978,905,1663,1264,-19.33,484.19
23,1368,1022,2320,1451,7.05,466.15
25,984,905,1659,1251,-38.73,444.11
23,1404,1039,2297,1439,73.4,536.86
25,987,908,1657,1246,-4.07,514.37
23,1331,1011,2361,1480,15.77,514.65
25,981,902,1651,1236,-110.32,502.06
23,1376,1036,2329,1471,111.1,499.99
25,989,915,1643,1236,49.76,484.07
23,1354,1035,2359,1499,141.9,525.27
25,1009,921,1657,1228,129.65,525.85
23,1344,1038,2365,1517,68.36,518.79
25,1002,922,1658,1229,-16.07,519.13
23,1276,981,2427,1535,-179.7,521.91
25,1005,923,1662,1230,35.91,518.54
23,1361,1011,2342,1483,-76.21,448.8
25,974,914,1659,1234,-135.0,447.0
23,1356,1021,2368,1516,256.54,508.01
25,964,912,1638,1227,-160.21,518.78
23,1383,1028,2336,1495,-76.16,514.62
25,975,923,1616,1221,-24.03,517.87
23,1436,1043,2326,1479,169.42,519.89
25,997,932,1642,1227,253.87,527.88
23,1466,1045,2303,1452,-66.27,476.71
25,977,923,1656,1233,-33.11,481.53
23,1487,1045,2337,1463,254.43,496.24
25,987,923,1694,1243,223.39,508.02
23,1511,1045,2312,1439,-96.47,497.57
25,975,920,1709,1250,26.98,506.01
23,1519,1045,2303,1430,-36.79,471.52
25,968,922,1705,1253,-22.06,481.47
23,1389,1004,2375,1496,-110.53,416.79
25,952,919,1677,1246,-180.76,438.12
23,1404,994,2351,1471,-174.14,507.44
25,966,922,1673,1240,27.68,522.03
23,1437,1001,2346,1463,107.73,506.98
25,965,919,1655,1229,-131.55,526.08
23,1453,1000,2360,1468,142.18,528.27
25,960,918,1661,1233,16.71,549.2
23,1467,988,2377,1465,65.43,517.59
25,956,918,1660,1235,-12.26,536.27
23,1508,999,2379,1465,189.3,437.41
25,956,917,1679,1243,91.09,461.0
23,1502,972,2385,1452,-160.76,503.83
25,953,910,1697,1246,44.17,530.56
26,2615,920,2823,1173,-20.07,320.11
23,1553,997,2369,1448,207.53,453.85
25,961,910,1706,1248,70.35,487.46
23,1593,1000,2370,1434,98.69,406.99
25,972,915,1702,1244,26.3,432.17
23,1588,976,2402,1441,36.07,442.96
25,974,916,1699,1243,-3.6,473.74
23,1606,972,2398,1432,3.89,471.53
25,977,917,1694,1238,-23.31,512.17
23,1613,966,2406,1436,49.24,453.66
25,972,913,1703,1240,7.57,499.65
23,1670,972,2394,1406,80.84,466.61
25,973,916,1695,1237,-26.93,506.67
23,1656,963,2405,1419,4.06,476.63
25,969,917,1697,1240,8.11,534.59
23,1657,955,2410,1420,-3.95,464.27
25,970,921,1702,1245,59.19,520.01
23,1628,949,2436,1459,103.39,393.57
25,957,915,1706,1247,-44.77,455.32
23,1637,939,2434,1452,-34.62,401.82
25,940,901,1707,1244,-114.15,458.78
23,1626,939,2440,1471,52.1,420.3
25,951,911,1691,1242,11.16,487.72
23,1748,989,2415,1433,450.4,478.9
25,962,919,1674,1238,-8.26,542.18
23,1740,998,2379,1425,-157.22,404.79
25,983,930,1666,1236,80.39,480.55
23,1733,1001,2359,1422,-97.99,403.48
25,976,930,1674,1244,32.64,475.54
23,1723,994,2354,1421,-80.82,393.05
25,979,934,1652,1234,-87.79,462.04
23,1672,947,2372,1429,-280.99,438.4
25,973,936,1626,1227,-144.28,511.9
23,1650,930,2371,1432,-125.33,374.28
25,987,936,1629,1224,47.39,448.81
23,1629,931,2366,1444,-49.31,412.14
25,977,936,1609,1219,-132.64,496.74
23,1649,944,2356,1430,34.93,431.05
25,978,940,1597,1217,-34.9,508.87
23,1658,957,2355,1432,92.71,446.2
25,992,946,1603,1221,120.81,529.9
23,1743,970,2389,1417,477.98,472.41
25,986,919,1637,1218,-8.16,548.02
23,1691,971,2352,1415,-368.42,440.82
25,1006,929,1631,1221,110.42,530.94
23,1676,975,2330,1399,-188.36,431.97
25,1030,925,1629,1210,26.89,504.85
23,1654,985,2315,1397,-114.07,444.93
25,1024,924,1643,1226,90.39,501.82
23,1637,993,2318,1400,-11.66,450.9
25,1034,916,1639,1217,-42.72,501.22
23,1644,1007,2326,1398,77.6,342.3
25,1047,924,1613,1209,-37.34,362.85
23,1602,984,2359,1405,-100.9,491.57
25,1060,928,1587,1194,-96.78,511.58
23,1581,980,2395,1423,107.07,450.66
25,1016,925,1617,1238,99.6,449.33
23,1553,970,2407,1426,-90.81,486.69
25,1038,946,1602,1245,138.07,484.13
23,1515,959,2411,1428,-164.3,473.09
25,1054,956,1594,1248,80.17,469.51
23,1480,970,2395,1436,-133.37,512.96
25,1054,959,1594,1251,24.98,510.91
23,1474,975,2388,1427,-63.97,476.3
23,1479,980,2392,1420,23.41,429.0
23,1513,983,2429,1413,258.55,505.5
23,1493,983,2436,1414,-46.48,503.32
23,1445,972,2455,1423,-124.99,527.55
33,1167,959,1431,1215,68.48,359.22
23,1433,971,2472,1426,27.03,510.87
23,1355,967,2455,1435,-329.15,479.7
23,1369,973,2455,1423,31.94,538.79
23,1323,968,2471,1434,-93.58,524.84
23,1294,966,2485,1442,-34.71,523.0
23,1265,965,2482,1445,-120.59,546.98
23,1258,973,2458,1438,-112.53,512.94
23,1228,972,2456,1444,-110.96,563.33
23,1182,964,2463,1453,-151.13,546.62
23,1140,961,2452,1461,-192.75,551.16
23,1071,948,2409,1464,-472.54,529.69
23,1036,939,2381,1465,-266.44,513.83
23,1018,940,2326,1457,-302.54,515.23
23,1059,944,2356,1458,281.09,509.19
23,1082,946,2365,1454,122.6,561.25
23,1067,944,2358,1456,-83.94,520.56
25,1135,977,2029,1427,45.93,479.14
25,1108,970,2036,1430,-95.31,502.83
25,1100,979,2020,1427,-69.34,488.35
25,1102,980,2034,1434,96.33,513.96
23,984,928,2317,1459,-99.78,543.71
25,1026,928,2092,1449,-219.28,515.53
23,977,919,2322,1458,-48.15,548.87
25,1022,925,2110,1456,72.15,513.34
23,964,913,2324,1462,-46.47,486.46
23,992,938,2277,1456,0.0,373.88
23,1016,965,2243,1453,48.85,471.94
23,972,946,2251,1456,-187.71,493.24
34,2340,1121,2536,1247,14.43,415.2
23,967,951,2247,1461,3.73,507.75
34,2335,1121,2533,1248,-26.11,422.67
23,830,921,2133,1459,-727.4,341.64
34,2339,1121,2531,1244,-5.14,297.44
23,816,922,2053,1447,-381.37,484.72
34,2342,1121,2528,1238,-21.78,422.8
23,904,978,2034,1458,516.56,503.24
34,2342,1121,2533,1240,26.57,440.84
23,889,982,2011,1458,-136.61,534.84
34,2348,1121,2537,1237,28.1,475.73
25,943,933,1977,1445,-214.5,476.43
34,2349,1121,2539,1236,7.52,443.31
25,927,922,1995,1458,14.05,445.86
34,2347,1117,2547,1235,3.51,421.62
25,875,899,1985,1474,-219.51,397.32
34,2352,1120,2544,1231,3.18,381.14
25,873,882,2002,1481,16.54,414.62
33,1933,1051,2250,1348,-19.83,300.04
34,2347,1121,2545,1234,0.0,392.67
25,899,895,2002,1487,129.54,355.88
33,1930,1051,2252,1346,-8.63,271.79
34,2344,1121,2546,1235,-2.88,346.18
25,907,905,1993,1493,44.67,365.31
33,1931,1050,2255,1341,-5.95,287.27
34,2344,1121,2542,1231,-23.81,362.71
25,899,896,1973,1487,-130.35,372.04
33,1925,1050,2256,1343,-9.09,290.64
34,2341,1113,2559,1234,27.26,377.24
35,2690,1109,2867,1229,0.0,339.68
25,910,890,1960,1473,-68.03,380.11
33,1928,1054,2251,1336,-15.45,301.25
34,2344,1114,2562,1231,12.36,382.46
35,2690,1115,2860,1229,-3.09,338.37
25,851,887,1860,1467,-564.65,394.76
33,1919,1047,2257,1337,-30.23,331.22
34,2346,1115,2561,1230,3.36,415.58
35,2740,1116,2904,1229,318.93,415.98
25,901,898,1881,1465,265.67,403.15
33,1919,1049,2260,1337,16.59,329.34
34,2342,1115,2550,1225,-66.34,409.1
35,2757,1116,2916,1229,96.16,379.97
25,905,890,1885,1464,-3.17,381.52
33,1914,1049,2266,1342,19.03,316.12
34,2344,1115,2554,1228,28.54,392.85
35,2764,1116,2913,1225,0.0,349.05
25,875,868,1891,1476,-106.39,370.95
33,1918,1050,2278,1343,56.29,319.42
34,2345,1115,2555,1229,9.38,385.19
35,2772,1116,2914,1223,21.87,340.56
25,857,863,1869,1484,-109.43,344.34
33,1926,1054,2283,1340,41.39,304.67
34,2344,1115,2553,1229,-8.87,362.16
35,2773,1116,2915,1227,17.73,308.33
25,829,862,1842,1503,-116.52,358.93
33,1925,1051,2285,1334,-25.18,327.64
34,2344,1115,2560,1233,34.61,386.09
35,2730,1124,2869,1229,-248.5,253.85
25,881,888,1840,1502,208.4,320.47
33,1918,1050,2284,1332,-30.55,288.51
34,2338,1115,2557,1235,-19.43,336.43
35,2714,1127,2854,1229,-77.69,276.02
25,856,875,1842,1522,-51.54,364.55
33,1883,1046,2275,1340,-128.79,327.84
34,2334,1111,2561,1235,-12.87,397.29
35,2711,1128,2855,1229,-3.22,348.29
25,846,867,1824,1525,-96.68,328.82
33,1865,1036,2289,1350,-11.71,311.37
34,2322,1106,2566,1239,-23.41,357.72
35,2702,1124,2860,1233,-11.7,320.81
25,844,864,1832,1545,74.23,358.15
33,1888,1044,2291,1339,70.97,352.1
34,2333,1108,2563,1233,12.9,401.23
35,2691,1127,2849,1231,-67.7,347.83
25,781,828,1828,1580,-209.6,332.64
33,1830,1036,2255,1334,-329.61,318.42
34,2347,1109,2577,1235,95.45,384.92
35,2669,1107,2863,1234,-76.95,357.75
25,835,855,1805,1567,149.3,359.53
33,1806,1028,2245,1324,-172.42,366.32
34,2350,1113,2575,1235,16.57,404.86
35,2664,1105,2861,1231,-39.76,378.68
25,835,852,1807,1584,52.16,346.43
33,1795,1034,2239,1321,-45.62,364.37
34,2350,1115,2572,1236,0.0,397.43
35,2674,1115,2857,1230,48.84,371.64
25,821,848,1809,1593,-24.04,362.19
33,1784,1040,2232,1319,-48.05,390.46
34,2352,1115,2573,1236,10.29,422.06
35,2672,1119,2853,1230,-6.86,392.86
33,1765,1042,2233,1327,-25.44,365.18
34,2350,1115,2572,1236,-9.54,388.97
35,2673,1125,2846,1230,0.0,365.15
33,1747,1039,2233,1330,-58.6,380.22
34,2354,1115,2575,1236,22.78,401.71
35,2674,1131,2839,1230,0.0,375.26
33,1739,1042,2230,1331,-20.08,337.55
34,2354,1116,2576,1236,5.73,352.06
35,2669,1125,2846,1229,-14.33,345.69
36,630,844,1970,1616,68.73,340.81
33,1732,1043,2234,1335,5.91,350.65
34,2351,1116,2569,1232,-41.32,363.91
35,2671,1127,2845,1229,8.85,350.65
36,653,853,1915,1596,-126.82,351.94
33,1715,1043,2251,1357,65.64,351.02
34,2358,1120,2574,1234,53.67,370.41
35,2656,1123,2845,1234,-41.73,348.19
36,632,846,1916,1622,-2.98,349.5
33,1718,1051,2247,1361,35.02,376.51
34,2371,1117,2573,1223,-6.36,409.85
35,2657,1130,2835,1231,-15.9,374.67
36,628,833,1909,1632,-44.51,371.26
33,1734,1058,2219,1339,-79.6,354.4
34,2376,1116,2572,1219,-2.95,371.8
35,2659,1133,2833,1230,5.89,355.77
36,646,828,1892,1630,-17.66,340.11
33,1736,1061,2206,1330,-64.64,456.63
34,2380,1116,2572,1217,7.6,476.61
35,2657,1130,2848,1234,53.15,469.83
36,601,814,1919,1663,3.79,430.43
25,986,912,1500,1295,-209.48,321.26
33,1749,1066,2197,1319,-5.98,363.48
34,2375,1116,2570,1217,-20.93,370.75
35,2649,1124,2852,1235,-26.9,368.78
25,991,927,1484,1286,-13.04,277.03
33,1688,1064,2202,1352,-65.18,301.07
34,2372,1116,2569,1217,-10.43,325.78
35,2643,1119,2865,1239,15.63,322.91
25,977,908,1496,1284,-76.73,365.24
33,1680,1065,2196,1354,-36.67,401.94
34,2374,1115,2572,1217,13.33,421.3
35,2645,1116,2873,1241,29.98,413.5
25,970,902,1498,1284,-40.46,398.56
34,2368,1115,2581,1225,40.43,455.82
35,2648,1123,2866,1242,14.69,443.09
25,981,912,1491,1276,21.56,390.42
34,2358,1115,2568,1220,-100.54,447.42
35,2648,1126,2865,1242,7.18,439.76
25,982,929,1478,1279,26.68,357.23
34,2350,1111,2579,1226,16.66,422.12
35,2648,1131,2860,1242,0.0,408.48
25,995,939,1458,1259,-52.97,344.44
34,2346,1110,2588,1232,31.14,392.72
35,2661,1133,2870,1242,77.83,394.98
25,1002,942,1444,1239,-71.36,334.5
33,1656,1048,2189,1362,-50.52,356.81
34,2352,1113,2588,1235,35.65,372.44
35,2640,1138,2852,1246,-89.1,352.78
25,1002,943,1443,1233,-18.48,348.58
33,1665,1045,2191,1363,27.71,366.41
34,2347,1111,2587,1236,-21.54,383.88
35,2638,1139,2850,1247,-6.15,384.94
25,996,939,1448,1232,-21.51,409.06
33,1659,1044,2189,1365,-25.07,419.74
34,2357,1114,2591,1236,60.87,450.26
25,993,941,1447,1232,-7.13,406.33
34,2360,1115,2589,1236,7.12,443.61
25,1000,946,1443,1224,0.0,404.53
34,2351,1115,2591,1244,3.49,425.12
25,1007,949,1432,1216,-30.54,393.61
33,1669,1045,2169,1354,81.4,387.71
34,2345,1112,2598,1251,16.95,414.77
23,955,973,1494,1216,-69.72,417.91
33,1670,1048,2170,1363,44.33,364.76
34,2348,1114,2592,1249,-9.5,386.04
23,944,958,1501,1216,-59.07,410.46
33,1657,1045,2168,1371,-31.07,354.44
34,2340,1111,2586,1249,-52.81,375.46
23,941,958,1499,1220,-2.96,383.13
33,1653,1044,2160,1370,-41.41,337.97
34,2350,1114,2595,1252,73.92,361.08
35,2615,1140,2830,1248,-44.34,369.16
23,935,945,1504,1217,-56.72,435.68
33,1666,1051,2146,1361,-10.0,381.82
34,2349,1114,2597,1254,10.0,402.98
35,2608,1140,2825,1248,-39.98,418.36
23,932,937,1507,1217,-28.8,464.9
33,1676,1050,2143,1354,-3.6,414.25
34,2364,1115,2575,1236,-86.3,443.28
35,2605,1140,2822,1248,-21.57,454.46
23,933,938,1506,1221,14.6,371.95
33,1678,1046,2149,1355,14.6,333.85
34,2359,1115,2604,1257,131.31,346.59
23,925,935,1514,1230,20.83,439.55
33,1697,1048,2140,1340,-10.41,399.1
34,2359,1116,2607,1259,20.8,415.09
23,933,934,1510,1226,-3.91,497.26
33,1702,1045,2144,1338,15.64,445.9
23,940,933,1501,1220,-35.33,496.72
33,1700,1048,2141,1341,3.92,439.4
23,943,934,1497,1218,-7.77,488.62
33,1705,1049,2130,1331,-58.22,439.72
23,944,934,1500,1221,26.82,480.81
33,1725,1049,2117,1306,-68.92,444.51
23,954,938,1496,1219,26.32,412.56
33,1732,1045,2120,1297,-9.86,380.56
23,954,936,1497,1218,-7.85,492.43
33,1737,1044,2118,1290,-19.61,451.75
23,953,933,1498,1217,-13.56,425.09
33,1728,1043,2121,1296,-3.39,384.41
23,967,944,1486,1212,28.25,440.52
25,1142,999,1470,1197,38.82,416.9
33,1728,1043,2122,1294,-3.53,405.72
23,964,942,1485,1211,-25.53,457.65
33,1718,1047,2116,1298,-29.16,413.28
23,963,945,1485,1215,23.31,484.43
33,1719,1049,2118,1299,23.29,448.62
23,962,947,1485,1216,6.49,406.27
33,1715,1045,2123,1300,-6.49,377.31
23,962,946,1484,1216,-6.56,411.38
33,1708,1048,2122,1304,-3.28,376.97
23,934,938,1522,1245,91.64,365.97
25,1150,1011,1468,1197,17.73,353.02
33,1697,1045,2122,1306,-35.44,343.0
